datetime,day of week,total,place,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies,,,,,,
2/8/2020,Sat,19800,동면,1,2,,,,,,,1,,,,,,,,,,1,,,,,,,,,,
2/8/2020,Sat,22800,후평 1동,1,,,,1,,1,,1,,,,1,,,,,,,,,,,,,,,,
2/8/2020,Sat,20800,퇴계동,1,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,
2/9/2020,Sun,19300,효자 2동,1,,,,,,,,1,,,,,,,,,1,,,1,,,,,,,,
2/9/2020,Sun,30000,동내면,,,,1,1,,1,1,,,,,,,1,,,,1,,,,1,,,,,,
2/9/2020,Sun,18300,근화동,1,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,
2/9/2020,Sun,34300,후평 1동,1,,,2,,,,,1,,,,2,,1,,,,1,,,,,,,,,,
2/9/2020,Sun,20800,석사동,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2020,Sun,21200,교동,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2020,Sun,17300,후평 2동,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2020,Sun,19800,동면,1,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,
2/9/2020,Sun,15800,동면,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2020,Sun,22300,후평 3동,1,1,2,,,,,,,1,,,,,,,,,,1,,,,,,,,,
2/9/2020,Sun,16300,후평 1동,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
2/9/2020,Sun,18300,소양동,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
2/9/2020,Sun,14000,교동,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,
2/9/2020,Sun,18500,동면,1,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
2/9/2020,Sun,24400,동면,3,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2/9/2020,Sun,16300,후평 3동,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,
2/9/2020,Sun,14800,후평 1동,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2020,Mon,15300,효자 2동,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,
2/10/2020,Mon,19300,동면,1,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,
2/10/2020,Mon,15000,소양동,,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,
2/10/2020,Mon,16000,퇴계동,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,
2/12/2020,Wed,16800,동면,,,,1,,1,,,,,,,,1,,,,,1,,,,,,,,,,
2/12/2020,Wed,15000,후평 2동,,,1,,,,1,,,1,,,,,,,,,1,,,,,,,,,,
2/12/2020,Wed,37600,석사동,2,,,,,,3,,2,,,,,,1,,,,,,,,,,,,,,
2/12/2020,Wed,16300,퇴계동,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,Wed,21200,교동,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,Wed,19600,효자 2동,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,Wed,19300,퇴계동,1,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,
2/12/2020,Wed,53600,후평 1동,2,,,,3,,,,,,,,6,,,,,1,,,,,,,,,,,
2/12/2020,Wed,31600,신사우동,2,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
2/12/2020,Wed,55200,석사동,4,,,,1,,4,,2,1,,,,,,,,,,,,,,,,,,,
2/12/2020,Wed,24500,신사우동,1,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,
2/12/2020,Wed,22500,후평 1동,,1,1,,1,,,1,1,,,,,,,,,1,,,,,,,,,,,
2/12/2020,Wed,21300,동면,,,,,1,,,1,1,,,,,1,,,,1,,,,,,,,,,,
2/13/2020,Thur,15500,후평 2동,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,
2/13/2020,Thur,14300,동면,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
2/13/2020,Thur,14800,효자 3동,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,
2/13/2020,Thur,18300,교동,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2020,Thur,16100,동면,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2/13/2020,Thur,31300,후평 1동,1,,,5,,,,,,,,,,,,,,1,,,,,,,,,,,
2/14/2020,Fri,27300,후평 2동,1,,,2,1,,,,,,,,,,2,,,,,,,,,,,,,,
2/14/2020,Fri,23300,동내면,,,,,1,,1,,,,,,,1,,,,1,,,,,1,,,,,,
2/14/2020,Fri,16300,동면,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,
2/14/2020,Fri,20300,동면,1,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,
2/14/2020,Fri,57500,후평 1동,5,,,,,,3,,,,,,,,,,,4,,,,,,,,,,,
2/14/2020,Fri,16100,동면,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2/14/2020,Fri,67000,동내면,5,,,,,,,,5,,,,,,5,,,,,,,,,,,,,,
2/14/2020,Fri,15100,조운동,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2/15/2020,Sat,25000,후평 2동,1,1,1,,2,,,,,,,,,,,,,1,1,,,,,,,,,,
2/15/2020,Sat,17000,퇴계동,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2020,Sat,19000,효자 2동,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,
2/15/2020,Sat,16500,교동,,,,1,,,,,1,,,,,,1,,,,1,,,,,,,,,,
2/15/2020,Sat,15500,석사동,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,
2/15/2020,Sat,17500,후평 3동,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,
2/15/2020,Sat,20500,퇴계동,,1,1,1,1,,,1,,,,,,,,,,1,,,,,,,,,,,
2/15/2020,Sat,19300,동면,1,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,
2/15/2020,Sat,17300,석사동,1,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,
2/15/2020,Sat,32100,동내면,2,,,1,,,,1,,1,,,,,,,1,,1,,,,,,,,,,
2/15/2020,Sat,16100,퇴계동,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2/15/2020,Sat,19600,후평 2동,2,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,
2/16/2020,Sun,27100,동면,2,2,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
2/16/2020,Sun,17000,교동,,,,,2,,1,,1,,,,,,,,,,,,,,,,,,,,
2/16/2020,Sun,19800,신사우동,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2020,Sun,26600,후평 3동,2,1,,2,,,,,1,,,,,,,,,,,,,,,,,,,,
2/16/2020,Sun,14300,교동,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2020,Sun,22100,후평 1동,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2020,Sun,41800,동면,1,3,,,3,,,,,,,,,,1,,,1,2,,,,,,,,,,
2/16/2020,Sun,14800,후평 2동,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,
2/16/2020,Sun,18300,후평 1동,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2020,Sun,15000,퇴계동,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
2/16/2020,Sun,25300,후평 2동,1,2,,2,,,,,1,,,,,,,,,,,,,,,,,,,,
2/16/2020,Sun,15600,후평 1동,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2020,Sun,16100,소양동,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2/16/2020,Sun,16400,교동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2020,Mon,15500,퇴계동,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,
2/17/2020,Mon,15800,동내면,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
2/17/2020,Mon,20100,동면,2,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
2/17/2020,Mon,20300,후평 2동,1,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,
2/17/2020,Mon,23300,석사동,1,,,,2,,,,1,,,,,,,,,,2,,,,,,,,,,
2/17/2020,Mon,16800,동면,2,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
2/17/2020,Mon,20300,후평 2동,1,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,
2/17/2020,Mon,36600,신사우동,1,,,,,,,1,,2,,,,1,,,,,3,,,,,,,,,,
2/17/2020,Mon,14500,동면,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,
2/19/2020,Wed,14500,후평 2동,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,
2/19/2020,Wed,14500,후평 3동,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,
2/19/2020,Wed,19600,동면,2,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2/19/2020,Wed,18600,동면,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2020,Wed,16000,후평 2동,,,,,1,,,,1,,,,1,,,,,,1,,,,,,,,,,
2/19/2020,Wed,24600,신사우동,2,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,
2/19/2020,Wed,17500,약사명동,,1,1,,2,,,,1,,,,,,,,,,,,,,,,,,,,
2/19/2020,Wed,17100,퇴계동,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2/19/2020,Wed,15800,후평 1동,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
2/19/2020,Wed,30800,후평 1동,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2020,Wed,23000,후평 2동,,1,1,,1,1,,,1,,,,,,,,,1,,,,,,,,,,,
2/20/2020,Thur,23100,교동,2,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,
2/20/2020,Thur,20000,신사우동,,1,,,1,,2,,,,,,,,,,,,,,,,,,,,,,
2/20/2020,Thur,23800,퇴계동,1,1,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,
2/20/2020,Thur,26800,신사우동,1,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
2/20/2020,Thur,14800,동면,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
2/20/2020,Thur,27600,동면,2,1,,,1,,2,,,,,,,,,,,,,,,,,,,,,,
2/20/2020,Thur,14800,동면,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2/20/2020,Thur,15600,후평 2동,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2020,Thur,15800,후평 3동,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,
2/20/2020,Thur,42200,동면,5,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,
2/20/2020,Thur,25400,교동,3,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,
2/21/2020,Fri,15300,후평 1동,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,
2/21/2020,Fri,18000,동면,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,
2/21/2020,Fri,19800,후평 2동,1,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,
2/21/2020,Fri,20000,신사우동,,1,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,
2/21/2020,Fri,14800,교동,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2/21/2020,Fri,18500,강남동,,,,,3,,,,,,,,,,,1,,,,,,,,,,,,,
2/21/2020,Fri,33500,후평 2동,2,,,,3,,,2,,,,,,,,,,,2,,,,,,,,,,
2/21/2020,Fri,15800,퇴계동,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2/22/2020,Sat,14300,후평 2동,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,
2/22/2020,Sat,28300,석사동,1,,,,,,2,,,,,,,,2,,,,1,,,,,,,,,,
2/22/2020,Sat,16300,동면,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,
2/22/2020,Sat,18600,후평 3동,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2020,Sat,21200,교동,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2020,Sat,17000,후평 2동,,1,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,
2/22/2020,Sat,19300,후평 2동,1,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,
2/22/2020,Sat,17100,퇴계동,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2/22/2020,Sat,16300,동면,1,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,
2/22/2020,Sat,14500,효자 2동,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,
2/22/2020,Sat,16100,동면,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2/22/2020,Sat,22000,동면,,1,,,,,1,1,1,,,,,,,,,1,,,,,,,,,,,
2/22/2020,Sat,17500,후평 2동,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2020,Sat,21500,효자 3동,,,,,2,,1,,1,,,,,,1,,,,,,,,,,,,,,
2/22/2020,Sat,23100,약사명동,2,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
2/22/2020,Sat,15400,후평 3동,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2/22/2020,Sat,15100,동면,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2020,Sat,24100,동면,1,,,,,,,,,,,,,1,1,,,2,,,,,,,,,,,
2/22/2020,Sat,15300,후평 3동,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,
2/23/2020,Sun,35300,후평 3동,2,,,1,1,,1,,1,,,,,,1,,,,,1,,,,,,,,,
2/23/2020,Sun,18000,동면,,1,,,,,2,,1,,,,,,,,,,,,,,,,,,,,
2/23/2020,Sun,41300,동면,1,3,,,3,,,,,,,,,,2,,,1,,,,,,,,,,,
2/23/2020,Sun,26600,석사동,1,1,,,1,1,,1,,,,,,1,,,,,,,,,,,,,,,
2/23/2020,Sun,27200,후평 2동,2,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,
2/23/2020,Sun,24100,퇴계동,2,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,
2/23/2020,Sun,17000,후평 2동,,,,2,1,,,,1,,,,,,,,,,,,,,,,,,,,
2/23/2020,Sun,23500,퇴계동,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,
2/23/2020,Sun,25500,석사동,,,,,,,1,,,,,,,,,,,1,,3,,,,,,,,,
2/23/2020,Sun,20300,효자 1동,1,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,
2/23/2020,Sun,15300,후평 2동,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,
2/23/2020,Sun,23100,교동,1,,,,,,,,1,,,,,1,1,,,1,,,,,,,,,,,
2/23/2020,Sun,18800,교동,1,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,
2/23/2020,Sun,19800,후평 3동,1,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,
2/23/2020,Sun,24300,후평 3동,1,,,,,,1,1,,,,,,,,,,1,,,1,,,,,,,,
2/23/2020,Sun,32000,후평 1동,,2,,1,,,2,,,,,,,,,2,,,,,,,,,,,,,
2/23/2020,Sun,20300,신사우동,1,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,
2/23/2020,Sun,21800,석사동,1,2,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
2/23/2020,Sun,18500,퇴계동,,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,
2/23/2020,Sun,18000,동면,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2/23/2020,Sun,22300,동면,1,1,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,
2/23/2020,Sun,24000,후평 2동,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2020,Sun,24400,소양동,2,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,
2/23/2020,Sun,15800,후평 3동,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,
2/23/2020,Sun,15600,효자 2동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2020,Sun,26600,후평 2동,3,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,
2/23/2020,Sun,30100,석사동,2,,,1,,,,,,,,,2,,,,,1,,,,,,,,,,,
2/23/2020,Sun,17600,소양동,1,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,
2/24/2020,Mon,29900,후평 2동,3,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,
2/24/2020,Mon,17900,교동,2,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,
2/24/2020,Mon,29900,석사동,3,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,
2/24/2020,Mon,26900,후평 1동,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2020,Mon,26800,후평 2동,,,,,,,,,2,,,,,1,1,,,,2,1,,,,,,,,,
2/24/2020,Mon,22600,효자 3동,2,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,
2/24/2020,Mon,16100,동면,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2/24/2020,Mon,19300,후평 3동,1,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,
2/26/2020,Wed,15800,후평 1동,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
2/26/2020,Wed,31600,소양동,2,1,,1,1,,,,,,,,,,,,,1,,1,,,,,,,,,
2/26/2020,Wed,15600,후평 3동,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2/26/2020,Wed,18300,동면,1,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,
2/26/2020,Wed,15300,효자 1동,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,
2/26/2020,Wed,23300,후평 2동,2,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,
2/26/2020,Wed,22000,소양동,,2,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,
2/26/2020,Wed,15000,퇴계동,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
2/26/2020,Wed,14500,후평 3동,,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,
2/26/2020,Wed,17800,후평 3동,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
2/26/2020,Wed,15300,약사명동,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2/26/2020,Wed,15800,후평 2동,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
2/26/2020,Wed,20800,신사우동,1,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,
2/26/2020,Wed,14500,후평 3동,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,
2/26/2020,Wed,23300,후평 3동,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,
2/26/2020,Wed,17100,신사우동,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2/26/2020,Wed,21200,교동,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2020,Wed,27900,효자 2동,3,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,
2/27/2020,Thur,23300,퇴계동,1,1,,,2,,,,,,,,,,,1,,,,,,,,,,,,,
2/27/2020,Thur,23800,효자 2동,1,,,2,,,1,,,,,,,,,,,1,,,,,,,,,,,
2/27/2020,Thur,15300,교동,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
2/27/2020,Thur,23100,후평 1동,2,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,
2/27/2020,Thur,20900,퇴계동,2,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,
2/27/2020,Thur,14800,후평 3동,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,
2/27/2020,Thur,19800,후평 1동,1,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2/27/2020,Thur,22000,후평 2동,,1,,1,,1,,,1,,,,,,,,,1,,,,,,,,,,,
2/27/2020,Thur,15100,교동,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2020,Thur,19600,소양동,2,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,
2/28/2020,Fri,33800,신사우동,1,1,,1,,1,,2,,,,,,,,1,,,,,,,,,,,,,
2/28/2020,Fri,25100,동면,2,,,,,,1,1,,,,,,,,,,,2,,,,,,,,,,
2/28/2020,Fri,23100,퇴계동,2,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
2/28/2020,Fri,20100,소양동,2,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
2/28/2020,Fri,16500,후평 2동,,2,2,,,,,,,,,,,,,,,,,1,,,,,,,,,
2/28/2020,Fri,14800,동면,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2/28/2020,Fri,20300,후평 3동,1,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,
2/28/2020,Fri,24500,동내면,,1,,3,,,,,1,,,,,,,,,,1,,,,,,,,,,
2/28/2020,Fri,51100,후평 1동,2,,,1,,,,,,,,,,,,,,2,,4,1,,1,,,,,,
2/28/2020,Fri,19600,후평 2동,2,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2/28/2020,Fri,18000,후평 2동,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,
2/28/2020,Fri,16100,후평 1동,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2/28/2020,Fri,17800,후평 3동,1,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,
2/28/2020,Fri,15600,동면,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2/28/2020,Fri,20600,후평 1동,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
2/29/2020,Sat,20600,후평 2동,2,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
2/29/2020,Sat,17300,후평 2동,1,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,
2/29/2020,Sat,16100,후평 1동,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2/29/2020,Sat,16300,퇴계동,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,
2/29/2020,Sat,23600,후평 2동,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2020,Sat,19000,후평 3동,,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,
2/29/2020,Sat,18500,효자 1동,,1,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,
2/29/2020,Sat,21300,후평 3동,2,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
2/29/2020,Sat,21800,동면,1,2,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
2/29/2020,Sat,22800,동면,2,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,
2/29/2020,Sat,15300,후평 3동,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
2/29/2020,Sat,18000,교동,,1,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,
2/29/2020,Sat,19300,후평 2동,1,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,
2/29/2020,Sat,23600,후평 3동,1,,,2,,,,,,,,,,1,,1,,,,,,,,,,,,,
3/1/2020,Sun,34100,동면,2,,,,,,1,,,,,,1,,,,,2,,1,,,,,,,,,
3/1/2020,Sun,29800,동면,1,1,,,1,3,,,,,,,,,,,,,1,,,,,,,,,,
3/1/2020,Sun,23800,동면,1,,,2,,,1,,,1,,,,,,,,,,,,,,,,,,,
3/1/2020,Sun,21100,석사동,2,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
3/1/2020,Sun,14000,소양동,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,
3/1/2020,Sun,41800,효자 2동,1,,,,,,2,2,,,,,,,1,,,1,,1,1,,,,,,,,
3/1/2020,Sun,14800,후평 2동,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/1/2020,Sun,20800,효자 3동,1,1,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,
3/1/2020,Sun,22300,후평 1동,1,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,
3/1/2020,Sun,33400,퇴계동,3,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,
3/1/2020,Sun,16300,신사우동,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
3/1/2020,Sun,24800,석사동,1,1,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,
3/1/2020,Sun,20800,동면,1,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,
3/1/2020,Sun,23500,후평 1동,,1,,,,1,1,,,,,,,,,,,1,,1,,,,,,,,,
3/1/2020,Sun,27300,후평 3동,1,,,2,1,,,,,,,,,,,1,,,,,,,1,,,,,,
3/1/2020,Sun,14500,후평 2동,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,
3/1/2020,Sun,20300,효자 1동,1,,,,1,,,,,,,,,1,,,,1,1,,,,,,,,,,
3/2/2020,Mon,31400,동면,3,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,
3/2/2020,Mon,14800,효자 2동,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/2/2020,Mon,27800,석사동,2,2,,,,,,,,,,,1,,,,,1,,,,,,,,,,,
3/2/2020,Mon,15800,석사동,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/2/2020,Mon,18300,동면,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,
3/2/2020,Mon,20000,신사우동,,1,,,,,2,,1,,,,,,,,,,,,,,,,,,,,
3/2/2020,Mon,33600,퇴계동,2,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2020,Mon,20300,소양동,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2020,Mon,15300,후평 3동,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
3/2/2020,Mon,21600,석사동,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
3/2/2020,Mon,19000,석사동,,,,,1,1,,,1,,,,,,1,,,,,,,,,,,,,,
3/2/2020,Mon,16300,후평 2동,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,
3/2/2020,Mon,18800,퇴계동,,,,,,,,,,,,,,1,,1,1,,1,,,,,,,,,,
3/5/2020,Thur,14800,동면,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,37100,동면,3,1,,,,1,2,,,,,,,,1,,,,,,,,,,,,,,
3/5/2020,Thur,15500,석사동,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,20500,후평 2동,,2,2,1,,,,,,,,,,,,,,,,1,,,,,,,,,
3/5/2020,Thur,24300,소양동,1,2,,,2,,,,1,,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,17800,동면,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,14800,후평 1동,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,18000,동면,,1,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,17600,신사우동,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,25700,소양동,4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/5/2020,Thur,18500,후평 1동,,1,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,
3/5/2020,Thur,16400,소양동,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
